2.8702,2.073,2.3782,-1.2076,-0.68869,-4.8594,2.4016,-0.22979,2.4169,0.39257,0.14578,-0.90809,-0.41319,0.91006,-0.032533,0.82168,0.38799,0.4175
-2.3096,2.2296,2.2833,5.1368,0.21426,-3.2859,1.9587,1.9459,1.9884,-0.59202,0.74659,0.30351,0.098683,-0.30661,0.94671,0.79986,0.59042,0.10784
-2.4645,0.47609,2.0439,0.21,1.9473,3.6195,-1.29,-0.8601,2.9418,0.12751,-0.38735,0.91307,0.77278,-0.53827,-0.33627,0.62173,0.74848,0.2307
-1.1576,1.4949,2.6311,-5.1822,-0.51353,-2.3259,-0.29629,1.4517,3.2455,0.81778,0.28137,-0.50207,-0.55305,0.62562,-0.55021,0.15929,0.72762,0.66723
-0.37112,1.7619,2.8053,1.1715,1.1853,-0.37024,-1.9251,0.097694,1.8545,0.66708,-0.45519,-0.58974,0.24096,-0.61723,0.74898,-0.70494,-0.64174,-0.30206
-1.3464,2.1216,2.6129,4.3504,-2.0233,5.9366,-0.94395,1.4481,1.4159,-0.68117,0.71591,0.15326,0.12597,0.32082,-0.93873,-0.72121,-0.62012,-0.30871
0.5308,1.3007,0.33478,-3.0173,1.6858,-1.6056,1.8544,1.19,1.6113,0.53863,-0.83317,-0.12531,-0.83584,-0.54712,0.045038,-0.10609,0.080484,-0.99109
-1.3181,2.6673,0.90227,4.164,0.99122,2.2659,0.10639,1.6191,3.2135,-0.1484,0.97902,0.13966,-0.66306,-0.20328,0.72043,0.7337,0.014306,0.67932
1.8339,1.3261,0.16316,2.8989,0.50792,-3.4953,-0.65463,2.7499,1.7063,-0.64825,0.3564,0.67287,0.75434,0.42088,0.50382,-0.10363,0.83417,-0.54168
0.80116,0.52924,-0.43729,2.3077,-1.9829,4.2236,1.1706,1.9015,0.18268,0.8641,-0.161,0.47687,0.49587,0.43463,-0.7518,-0.086224,0.8861,0.4554
-0.7685,1.6887,-0.85469,-3.6099,1.4226,-4.9799,0.59845,-1.0202,0.59387,0.21959,0.96021,-0.17258,0.72025,-0.27887,-0.63519,-0.65804,0.015182,-0.75283
1.2898,2.3063,-0.12816,0.39918,1.4257,-4.5047,0.36513,0.27888,3.3932,0.96608,0.13782,-0.21841,-0.0070033,0.85937,0.5113,0.25816,-0.49243,0.83119
-0.8671,0.46315,1.5561,-2.5362,-0.70428,-1.5481,1.8304,-2.5618,2.7988,-0.44712,-0.72844,-0.5191,0.89437,-0.35498,-0.27221,0.014019,-0.58597,0.81021
-1.9049,2.9439,0.43635,-0.31114,-0.93773,-1.3461,0.18666,1.0731,3.0693,0.87367,-0.43624,0.2154,0.22405,0.75375,0.61778,-0.43186,-0.49148,0.75627
-2.6997,0.94433,2.4242,0.11514,-0.66842,-3.018,-0.71803,-0.39573,3.9659,-0.70337,-0.56724,-0.42837,0.61745,-0.78614,0.027165,-0.35217,-0.24539,0.90319
0.063432,2.1243,2.6679,-0.88812,0.61599,-5.3661,-2.4975,0.1608,1.2379,0.43081,-0.088536,-0.89809,-0.39506,-0.91326,-0.099477,-0.81138,0.39765,-0.42842
-1.8618,0.96996,2.3338,0.050632,-0.37215,-0.41246,-0.19893,-0.70974,4.0706,0.60468,0.774,0.18784,-0.79536,0.59925,0.091113,-0.042043,-0.2045,0.97796
0.76512,0.89889,1.8248,-3.1639,-1.7003,-3.0924,0.63732,0.63382,3.5206,-0.16962,-0.23504,-0.95707,0.6869,-0.72457,0.056205,-0.70668,-0.64788,0.28435
1.7798,1.4489,2.5246,-0.12676,-2.2129,3.8162,0.099691,-0.123,3.1059,-0.70606,0.057751,-0.70579,-0.70049,-0.20315,0.68414,-0.10387,0.97744,0.18389
-1.2252,2.956,1.1457,-0.99701,-0.59517,3.4352,-1.2351,2.4417,2.2804,-0.19878,-0.94921,0.24388,0.76408,0.0057343,0.6451,-0.61373,0.31458,0.72413
-2.0899,0.51562,2.1437,0.4022,1.3311,-4.7629,-0.9839,-1.1769,3.3591,-0.95772,0.18578,-0.21967,-0.28758,-0.59665,0.74921,0.0081203,0.7807,0.62485
1.2822,2.9507,1.3222,-0.50822,0.4877,-2.2716,-1.0536,-2.9787,1.5234,-0.34689,0.20376,0.91551,-0.79618,0.45197,-0.40227,-0.49575,-0.86845,0.0054456
-1.9448,0.4384,2.9266,3.0031,1.9425,-5.1083,-0.68006,-1.4822,2.7255,0.84359,-0.40477,-0.35288,0.24486,-0.2949,0.92362,-0.47792,-0.86556,-0.14966
2.0097,2.6527,2.1534,-2.0675,1.9401,-6.0846,0.38618,-2.1948,1.3716,-0.20387,0.9452,-0.25503,-0.43465,-0.3208,-0.84153,-0.87722,-0.060719,0.47623
-2.0425,0.75883,2.1671,1.7731,0.4052,-5.9527,-0.96678,-1.2908,3.8855,-0.88286,-0.0001423,-0.46965,0.032367,-0.99764,-0.060542,-0.46853,-0.068651,0.88078
-1.4125,0.59863,0.033501,-3.4887,-2.1664,-2.5795,0.62189,-2.6254,0.98363,-0.75333,0.51541,0.40847,-0.57181,-0.82015,-0.019714,0.32484,-0.24842,0.91256
2.6157,1.8003,0.70237,-2.1114,0.10299,-4.2473,-1.1299,0.58331,3.9694,0.6288,-0.45445,0.63094,0.50175,0.85703,0.11724,-0.59401,0.24285,0.76692
-0.19174,2.4352,2.7322,-3.3952,-0.19998,-5.3762,-2.5085,0.52308,0.30216,-0.32893,0.68623,0.64876,0.54424,0.69918,-0.46363,-0.77176,0.20058,-0.60346
0.76383,2.4409,0.20717,-1.2997,-0.77926,5.9959,0.53335,-0.15589,3.4846,-0.21918,0.80537,0.55076,-0.51058,-0.5757,0.63865,0.83142,-0.14123,0.53739
-2.822,0.54363,0.71828,-3.9921,-1.8497,-5.2042,-2.6334,-1.4128,1.6376,-0.030711,-0.72552,-0.68751,0.95561,0.18034,-0.233,0.29303,-0.66415,0.68778
2.4195,1.7073,0.8706,-1.4368,0.10644,3.7268,-0.94776,0.73507,4.1041,0.041257,0.96004,-0.27681,-0.88733,-0.092149,-0.45184,-0.45929,0.26426,0.84807
-1.4623,0.76523,1.9863,3.9611,1.8569,-0.14707,0.71416,-1.9523,2.8529,-0.34966,0.40253,-0.84599,0.56021,0.81361,0.15558,0.75093,-0.41953,-0.50999
1.1129,3.0292,-1.156,0.80282,1.6703,-3.3211,0.58695,0.039547,2.037,0.59547,0.76862,0.23376,-0.62147,0.25631,0.74032,0.50911,-0.58612,0.6303
-1.7977,0.99847,-0.91351,1.0412,0.065326,-1.0588,-0.36106,-1.3855,-0.41883,-0.20533,-0.97172,0.11666,-0.97531,0.21307,0.058124,-0.081335,-0.10184,-0.99147
-0.38186,3.053,1.8224,-2.3633,-1.1803,-5.7737,-2.6637,0.57216,-0.068442,-0.50689,0.82925,-0.23538,0.70828,0.24502,-0.66205,-0.49133,-0.5023,-0.71154
-1.6185,2.5599,0.25579,3.5135,-0.87149,-4.6699,-0.16117,0.77129,3.652,0.93785,0.33417,0.093607,-0.23494,0.80992,-0.53743,-0.25541,0.48204,0.8381
0.39886,2.2129,3.0964,-2.6132,-0.46857,-4.7478,-1.7986,-0.93373,0.15833,-0.10667,0.9089,-0.40313,0.91483,-0.069107,-0.39789,-0.3895,-0.41124,-0.82412
1.9736,2.7218,-0.92413,-2.8948,-1.7395,0.30771,0.0052306,0.42462,2.4903,-0.5729,0.69492,0.4346,-0.73137,-0.67278,0.11166,0.36999,-0.25388,0.89367
-1.5268,3.0236,2.29,-4.2141,-1.2599,-4.8892,0.49959,2.1717,-0.52501,0.39455,0.65975,0.63958,0.38202,-0.75082,0.53883,0.8357,0.031734,-0.54827
2.5821,1.4873,1.5571,-1.1309,-1.8845,2.2479,-0.2242,0.86251,3.4136,0.79664,-0.31364,-0.51672,-0.58791,-0.20341,-0.78293,0.14045,0.9275,-0.34643
-2.3177,0.77079,2.9249,-2.3904,2.2262,-4.3892,-0.26703,-0.85485,2.769,0.98766,-0.14776,-0.051931,0.018553,-0.21886,0.97558,-0.15552,-0.9645,-0.21342
2.54,2.8353,-0.15722,-2.0605,0.39054,-0.26077,-0.16863,-0.17402,3.2111,-0.7197,-0.3152,-0.61861,0.20601,-0.94783,0.24327,-0.66302,0.047645,0.74709
0.21959,0.46495,-0.43148,-1.537,0.60125,2.996,1.6209,0.7737,-0.81663,0.31148,-0.77101,-0.55545,-0.94708,-0.29961,-0.11522,-0.077583,0.56194,-0.82353
-2.6898,3.0513,0.028924,-3.8766,-1.3653,0.37574,1.6103,0.26249,2.6737,-0.33439,-0.32335,0.88523,-0.1673,-0.90402,-0.39341,0.92747,-0.27965,0.2482
-2.966,1.672,2.3545,3.2781,-1.4935,2.6883,1.6134,0.38429,2.3985,-0.52877,-0.52486,-0.66703,-0.54448,0.81262,-0.2078,0.65111,0.25331,-0.71547
1.4212,0.58106,-0.11954,2.9256,-0.23022,-4.333,0.37227,2.7031,-0.40358,-0.95876,0.24511,0.14385,0.28046,0.73403,0.6185,0.04601,0.63334,-0.7725
-2.2254,0.84623,1.3141,-0.3395,-0.44097,-0.059793,-1.952,-2.3776,2.9097,0.34897,-0.13161,0.92785,-0.61556,0.71435,0.33284,-0.70661,-0.6873,0.16827
0.17936,1.4923,2.2085,-2.9961,-1.7776,2.1526,-1.0647,-0.29561,2.8108,0.12243,0.87895,-0.46094,0.72745,-0.39541,-0.56078,-0.67515,-0.26665,-0.6878
-2.0006,1.8597,1.4081,5.1505,-1.4928,-4.7959,-0.52027,0.40573,3.6544,-0.00034342,0.99951,-0.031415,-0.13053,-0.031191,-0.99095,-0.99144,0.0037604,0.13048
0.72539,2.9277,3.1158,-3.2731,0.50423,-2.729,-1.1621,-1.0907,-1.0668,0.73152,0.25795,-0.63114,0.50183,-0.83035,0.24227,-0.46157,-0.49395,-0.73686
-2.8312,2.6691,0.50955,-1.3113,-0.021935,-1.3572,1.0438,0.3506,3.6571,-0.70775,-0.70546,0.037639,0.70607,-0.70812,0.0045339,0.023455,0.029785,0.99928
-0.79842,1.2475,0.039438,1.8431,-1.0422,2.3319,2.3091,-1.5225,1.7979,-0.13757,0.9003,-0.41295,-0.15086,0.39301,0.90708,0.97894,0.18708,0.08175
-0.079915,2.6359,0.079743,-2.6375,-0.8984,3.6938,-0.60423,-0.2212,3.5375,-0.52288,-0.67588,-0.5194,0.75511,-0.64998,0.085638,-0.39548,-0.34742,0.85023
-1.4299,2.0763,1.2383,4.5399,-2.2444,5.029,-0.65287,0.70398,2.9808,-0.23194,-0.88885,0.39516,-0.59974,0.45051,0.66133,-0.76584,-0.083606,-0.63757
2.0636,1.1525,-0.74615,2.3026,-2.2643,-2.8847,-1.2143,1.4014,1.1278,0.79126,-0.14247,0.59465,0.066587,0.98677,0.14781,-0.60784,-0.07736,0.79028
-2.8659,1.7776,-0.097261,-1.8818,0.086077,-4.4046,-2.221,-0.68877,2.4645,0.081394,0.018614,0.99651,-0.34943,0.9369,0.011041,-0.93342,-0.34911,0.082762
-1.0612,2.4676,0.21244,-0.14273,-1.17,3.1058,0.18884,-0.52888,3.0536,-0.11288,0.015673,-0.99348,0.92276,0.37246,-0.098968,0.36848,-0.92792,-0.056506
0.9058,2.0899,0.12986,-0.14496,-1.8646,-3.4304,0.7412,0.7859,2.3521,-0.3786,-0.87459,-0.30291,-0.86861,0.44877,-0.21006,0.31965,0.18358,-0.92958
-0.87875,0.83856,-0.14357,-1.5336,0.60094,3.5047,2.0554,-1.8504,0.19593,-0.55508,-0.51699,-0.65162,-0.28238,0.85399,-0.437,0.7824,-0.058571,-0.62002
2.7466,1.2384,-0.66557,2.7216,1.4218,1.7214,-1.0771,0.75973,0.32329,-0.12816,-0.93449,-0.33214,-0.61082,0.33821,-0.7159,0.78133,0.11113,-0.61414
-1.7505,2.99,-1.0687,-3.8888,-2.2608,5.0624,0.38129,0.013649,1.9304,-0.5275,0.122,0.84075,0.53833,-0.71759,0.44189,0.65723,0.68569,0.31286
2.064,1.504,1.482,-0.25828,1.3064,2.1969,-0.072961,-0.23457,3.9479,0.71054,0.41543,0.56794,-0.67459,0.17258,0.71773,0.20015,-0.8931,0.40287
2.3334,1.8689,2.0058,-0.88179,-0.47568,-3.8291,1.2453,-0.93946,3.6613,0.53876,0.78782,-0.29848,-0.66509,0.6152,0.4233,0.5171,-0.029538,0.85541
2.0791,3.0182,-0.722,-0.04466,0.89546,1.8402,-0.057369,0.052055,2.8535,0.73226,0.6795,0.045644,-0.681,0.7312,0.039793,-0.0063353,-0.060222,0.99816
1.8491,0.95527,1.6797,-2.2107,-1.8944,-1.1308,0.19163,1.2978,3.3122,0.41514,0.90887,0.040186,-0.013645,-0.037947,0.99919,0.90966,-0.41535,-0.0033519
2.5785,2.5066,-0.92267,3.9766,-0.86886,-3.1089,-0.91277,1.0523,2.1306,0.91693,0.012841,0.39883,0.32024,0.57264,-0.75467,-0.23808,0.8197,0.52096
0.47212,2.7192,2.4674,-4.8359,-1.0978,-4.3607,-2.5094,-0.57595,0.32114,-0.16194,-0.037675,0.98608,0.56751,0.81393,0.12429,-0.80729,0.57973,-0.11042
2.3937,1.9807,-0.52241,4.6964,-1.3903,-3.0375,-0.65543,1.5621,1.9707,0.84362,-0.53686,0.0094744,0.0055771,-0.0088832,-0.99994,0.53691,0.84363,-0.0044999
2.5877,2.9077,2.0953,-2.4831,1.4877,-1.3675,1.9923,-1.742,0.94883,0.3874,0.65915,0.64455,-0.91988,0.32271,0.22287,-0.061097,-0.67925,0.73136
1.9662,1.9749,-0.11861,-5.0321,-0.78912,-0.59208,-1.1408,1.4893,2.5862,0.20997,0.48221,0.85052,0.3667,0.76757,-0.52571,-0.90633,0.42227,-0.015658
0.30769,0.67656,0.25521,1.3988,-2.1378,4.9224,2.0585,1.2743,0.93756,0.58721,0.478,0.65322,0.31732,0.60647,-0.72904,-0.74464,0.63539,0.20444
-0.13005,2.4903,2.5876,-0.44419,-1.2605,0.81734,-2.5515,0.040218,1.2933,-0.4991,-0.50834,-0.70178,0.58353,-0.79587,0.1615,-0.64062,-0.32891,0.69385
-0.84366,1.5464,2.0878,2.2019,1.5448,5.0404,-0.57319,-0.21925,3.5829,-0.76591,0.010323,-0.64287,0.58548,-0.40199,-0.704,-0.26569,-0.91559,0.30184
-1.9437,1.7233,-0.95373,-4.9329,1.526,-1.6527,-1.1961,-1.1547,1.1258,-0.068564,-0.78361,0.61745,0.20507,0.59462,0.77741,-0.97634,0.17992,0.11993
2.4388,0.91091,2.3411,5.126,0.80404,-5.4223,-0.66277,-0.053147,3.8197,0.55444,-0.61279,-0.56311,0.8189,0.2811,0.50039,-0.14834,-0.73856,0.65767
-0.90047,2.3443,1.3358,1.0587,-0.73481,-1.3046,-0.68871,1.5377,3.533,-0.3186,0.88897,-0.32897,-0.86085,-0.12609,0.49299,0.39677,0.44027,0.80544
-2.1035,2.7361,0.13044,3.9344,-2.2125,-4.0195,0.21743,1.1679,2.5708,0.90711,-0.060893,-0.41647,-0.39892,-0.43994,-0.80456,-0.13423,0.89596,-0.42336
1.1345,1.3053,-0.70245,-4.4286,0.8586,0.86171,1.2556,1.47,0.34847,-0.23555,-0.96899,-0.074653,-0.62839,0.21045,-0.74889,0.74138,-0.12949,-0.65847
-2.7695,1.1761,1.8843,-0.058914,-0.96794,2.9594,-1.2773,-0.46152,3.9195,-0.52341,0.025127,-0.85171,0.21706,-0.96266,-0.16179,-0.82397,-0.26955,0.49841
-1.9306,1.6478,0.090052,-4.0706,0.52767,-2.7082,-1.1136,-2.1454,2.409,0.2411,-0.42902,0.87052,-0.67724,0.5681,0.46755,-0.69514,-0.70228,-0.15359
-0.7327,1.168,0.30207,-2.2236,0.62762,1.289,2.4323,-1.7423,1.6862,0.43591,0.63317,0.63959,0.16884,-0.75558,0.63292,0.88401,-0.16791,-0.43627
1.611,2.2777,-0.20375,-4.4591,2.0889,-3.2122,0.57535,0.57702,2.391,0.42595,0.86962,0.24967,0.2999,-0.39606,0.86787,0.8536,-0.29479,-0.4295
-0.72333,2.8987,1.826,-5.1699,1.9418,3.3154,-2.0809,1.0442,0.57869,-0.84659,0.42212,-0.32419,0.45392,0.25458,-0.8539,-0.27792,-0.87006,-0.40713
-0.20678,2.5728,1.8654,-2.0812,-1.0914,3.2825,-2.7994,0.024748,1.5001,0.70509,-0.6252,-0.33462,0.032183,-0.44319,0.89585,-0.70839,-0.64242,-0.29236
-2.9612,2.6731,1.3592,-1.641,-0.34283,-2.1261,2.6304,0.7222,2.6122,-0.73801,0.4294,0.52054,-0.004962,-0.77484,0.63214,0.67477,0.46394,0.57397
-2.8605,2.7261,2.8868,2.2681,2.1915,5.6775,1.5274,0.90255,0.47925,-0.95863,-0.27776,0.062275,0.25487,-0.74007,0.62236,-0.12678,0.61249,0.78025
2.803,2.258,-0.53431,1.7903,-1.398,5.3671,-1.311,-0.26324,2.379,-0.35997,0.41822,0.83398,-0.81789,0.2886,-0.49775,-0.44885,-0.86128,0.23817
1.6473,0.52084,2.0192,4.6096,1.0617,-5.7992,-0.80057,2.3609,3.0928,-0.41562,-0.81667,-0.4004,0.17376,-0.5034,0.8464,-0.89279,0.2822,0.35113
-1.7792,1.6842,-0.77033,-2.8498,-2.1846,-5.4682,-0.48925,-1.5053,1.9287,0.40457,-0.9062,0.12299,0.8839,0.42198,0.20164,-0.23462,0.027134,0.97171
0.3057,1.2872,2.311,-2.2702,-2.095,0.23751,-0.24182,-0.57033,2.8559,-0.70948,-0.45547,0.53776,-0.70151,0.5292,-0.47731,-0.067179,-0.71589,-0.69498
1.5641,1.5594,1.4077,-1.1741,0.42113,5.9543,-0.26534,0.41791,4.3216,-0.92211,-0.096176,-0.37479,0.087041,-0.99535,0.04127,-0.37702,0.0054329,0.92619
0.29333,2.6927,1.5727,1.2436,-1.7349,3.6219,-2.2536,0.013328,1.9966,0.55172,0.17846,-0.81471,-0.83403,0.12051,-0.5384,0.0020965,0.97654,0.21533
1.917,0.48589,-0.77648,-0.83835,-1.5077,-0.031814,0.25221,0.85603,-0.11223,0.026921,-0.27532,-0.96098,0.38835,0.88869,-0.24373,0.92112,-0.36664,0.13084
-2.4681,1.937,2.4839,-3.3192,1.1921,3.3637,1.3232,1.2052,2.9398,0.67154,0.73171,-0.11676,-0.74032,0.65595,-0.14715,-0.031078,0.18525,0.9822
-0.66096,0.6721,0.381,-0.59144,1.4072,-5.3229,2.761,-1.6515,1.4115,-0.56483,-0.35642,0.74426,0.29827,-0.92912,-0.21858,0.76941,0.098533,0.63111
1.7095,1.2175,1.2097,4.9625,-0.90177,-1.3656,0.25206,2.1033,3.5579,-0.47154,0.73964,-0.48019,-0.56598,0.16375,0.808,0.67626,0.65278,0.3414
1.6593,2.5684,2.1375,-3.0527,-0.53699,-5.1729,0.29412,-2.9481,0.92628,-0.90264,-0.30637,0.30228,-0.41288,0.4181,-0.80915,0.12151,-0.85518,-0.50389
2.4144,0.68139,0.75024,1.6204,0.49706,-0.96185,-2.4162,2.6034,1.46,0.48034,0.29921,0.82446,0.81212,0.20329,-0.54693,-0.33126,0.93228,-0.14535
0.7451,2.8459,-0.57679,-0.47238,0.95063,3.5919,-0.05213,0.31015,2.9905,0.62483,0.77986,-0.037548,-0.73394,0.57028,-0.36895,-0.26631,0.25809,0.92869
0.43409,0.52515,-0.03165,0.93931,-0.16148,-2.5606,2.3483,1.1903,-0.53612,-0.50934,0.85503,0.097477,0.80887,0.43699,0.3934,0.29377,0.27922,-0.91418
1.0871,1.3115,-0.55252,4.6577,-0.61754,-4.3756,1.4358,1.849,0.59431,0.45419,0.39705,0.79754,0.42414,-0.88361,0.19836,0.78347,0.24817,-0.56973
2.3,2.0629,2.2973,2.8551,2.2487,1.9586,0.94727,-0.82538,2.6146,-0.54047,-0.62734,0.56065,0.74031,-0.037962,0.67119,-0.39978,0.77782,0.48495
